Party,Name,Votes,NameBallot,majority,Event,year,type,State,ParliamentCode,SeatName,EligibleVoters,MalayVoters,ChineseVoters,IndianVoters,OtherVoters,BumiMuslimVoters,BumiNonmuslimVoters,SabahBumiVoters,Early,Postal,Spoilt,Turnout,Unreturned
UMNO,SHAZIMAN ABU MANSOR,21433,SHAZIMAN BIN ABU MANSOR,0,2018-GE,2018,GE,NS,P133,TAMPIN,60765,63,24,12,2,0,0,0,5340,7,0,0,0
PAS,ABDUL HALIM BIN ABU BAKAR,4598,MEJAR ABDUL HALIM BIN ABU BAKAR (BERSARA),0,2018-GE,2018,GE,NS,P133,TAMPIN,60765,63,24,12,2,0,0,0,5340,7,0,0,0
UMNO,SHAZIMAN BIN ABU MANSOR,29390,0,11162,2013-GE,2013,GE,NS,P133,TAMPIN,57268,61,24,13,2,0,0,0,0,0,1042,48660,0
PAS,ABDUL RAZAKEK BIN ABDUL RAHIM,18228,0,0,2013-GE,2013,GE,NS,P133,TAMPIN,57268,61,24,13,2,0,0,0,0,0,1042,48660,0
UMNO,DATUK SHAZIMAN ABU MANSOR,24022,0,13079,2008-GE,2008,GE,NS,P133,TAMPIN,47655,61,25,13,1,0,0,0,0,0,1115,36331,251
PAS,ABDUL RAZAKEK ABDUL RAHIM,10943,0,0,2008-GE,2008,GE,NS,P133,TAMPIN,47655,61,25,13,1,0,0,0,0,0,1115,36331,251
UMNO,DATUK SHAZIMAN ABU MANSOR,23936,0,18084,2004-GE,2004,GE,NS,P133,TAMPIN,41571,50,34,14,1,0,0,0,0,0,951,30739,39
PAS,ABDUL RAZAKEK ABDUL RAHIM,5852,0,0,2004-GE,2004,GE,NS,P133,TAMPIN,41571,50,34,14,1,0,0,0,0,0,951,30739,39
UMNO,MAS ERMIEYATI BINTI SAMSUDIN,22898,MAS ERMIEYATI,8159,2018-GE,2018,GE,MK,P134,MASJID TANAH,51441,84,12,4,1,0,0,0,381,12,0,0,0
BERSATU,SABIRIN BIN JA'AFAR,14739,DATUK DR SABIRIN BIN JA'AFAR,0,2018-GE,2018,GE,MK,P134,MASJID TANAH,51441,84,12,4,1,0,0,0,381,12,0,0,0
PAS,MOHD NASIR BIN OTHMAN,4688,USTAZ NASIR OTHMAN,0,2018-GE,2018,GE,MK,P134,MASJID TANAH,51441,84,12,4,1,0,0,0,381,12,0,0,0
UMNO,MAS ERMIEYATI BINTI SAMSUDIN,27688,0,16200,2013-GE,2013,GE,MK,P134,MASJID TANAH,45952,82,13,4,1,0,0,0,0,0,566,39742,0
PAS,MOHD NASAIE BIN ISMAIL,11488,0,0,2013-GE,2013,GE,MK,P134,MASJID TANAH,45952,82,13,4,1,0,0,0,0,0,566,39742,0
UMNO,DATUK WIRA ABU SEMAN YUSOP,21582,0,12285,2008-GE,2008,GE,MK,P134,MASJID TANAH,40606,82,14,4,0,0,0,0,0,0,717,31715,119
PAS,AB GHANI AB RAHMAN,9297,0,0,2008-GE,2008,GE,MK,P134,MASJID TANAH,40606,82,14,4,0,0,0,0,0,0,717,31715,119
UMNO,DATUK WIRA ABU SEMAN YUSOP,24188,0,18399,2004-GE,2004,GE,MK,P134,MASJID TANAH,39005,80,15,4,0,0,0,0,0,0,745,30722,85
PAS,MUHAMAD BUROK,5789,0,0,2004-GE,2004,GE,MK,P134,MASJID TANAH,39005,80,15,4,0,0,0,0,0,0,745,30722,85
BERSATU,MOHD REDZUAN BIN MD YUSOF,29330,MOHD REDZUAN YUSOF (PAK WAN ),6980,2018-GE,2018,GE,MK,P135,ALOR GAJAH,70364,61,25,13,1,0,0,0,584,6,0,0,0
MCA,WONG NAI CHEE,22350,WONG NAI CHEE,0,2018-GE,2018,GE,MK,P135,ALOR GAJAH,70364,61,25,13,1,0,0,0,584,6,0,0,0
PAS,MOHAMMAD NAZREE BIN MOHAMMAD ARIS,6135,NAZREE ARIS,0,2018-GE,2018,GE,MK,P135,ALOR GAJAH,70364,61,25,13,1,0,0,0,584,6,0,0,0
MCA,KOH NAI KWONG,32594,0,11597,2013-GE,2013,GE,MK,P135,ALOR GAJAH,63591,59,28,13,1,0,0,0,0,0,1419,55010,0
DAP,DAMIAN YEO SHEN LI,20997,0,0,2013-GE,2013,GE,MK,P135,ALOR GAJAH,63591,59,28,13,1,0,0,0,0,0,1419,55010,0
MCA,DATUK SERI FONG CHAN ONN,26354,0,12884,2008-GE,2008,GE,MK,P135,ALOR GAJAH,54097,58,30,12,0,0,0,0,0,0,1953,41854,77
DAP,TAN LAY SIANG,13470,0,0,2008-GE,2008,GE,MK,P135,ALOR GAJAH,54097,58,30,12,0,0,0,0,0,0,1953,41854,77
MCA,DATUK DR FONG CHAN ONN,29920,0,22548,2004-GE,2004,GE,MK,P135,ALOR GAJAH,51588,55,32,13,0,0,0,0,0,0,1941,39233,110
DAP,GOH LEONG SAN,7372,0,0,2004-GE,2004,GE,MK,P135,ALOR GAJAH,51588,55,32,13,0,0,0,0,0,0,1941,39233,110
PKR,RUSNAH BINTI ALUAI,32420,PROF MADYA RUSNAH,4659,2018-GE,2018,GE,MK,P136,TANGGA BATU,83213,71,22,4,3,0,0,0,11741,22,0,0,0
UMNO,ZALI BIN MAT YASIN,27761,DATUK ZALI MAT YASIN,0,2018-GE,2018,GE,MK,P136,TANGGA BATU,83213,71,22,4,3,0,0,0,11741,22,0,0,0
PAS,ZULKIFLI BIN ISMAIL,8961,TUAN GURU UST ZULKIFLI ISMAIL,0,2018-GE,2018,GE,MK,P136,TANGGA BATU,83213,71,22,4,3,0,0,0,11741,22,0,0,0
UMNO,ABU BAKAR BIN MOHAMAD DIAH,39468,0,15633,2013-GE,2013,GE,MK,P136,TANGGA BATU,73282,68,25,4,4,0,0,0,0,0,986,64289,0
PKR,RAHIM BIN ALI,23835,0,0,2013-GE,2013,GE,MK,P136,TANGGA BATU,73282,68,25,4,4,0,0,0,0,0,986,64289,0
UMNO,DATUK IDRIS HARON,30460,0,14500,2008-GE,2008,GE,MK,P136,TANGGA BATU,60188,70,25,2,0,0,0,0,0,0,1283,49675,1972
PKR,ZAINON JAAFAR,15960,0,0,2008-GE,2008,GE,MK,P136,TANGGA BATU,60188,70,25,2,0,0,0,0,0,0,1283,49675,1972
UMNO,IDRIS HARON,33039,0,24444,2004-GE,2004,GE,MK,P136,TANGGA BATU,53291,67,27,4,2,0,0,0,0,0,1321,42955,10
PKR,SHAMSUL ISKANDAR MOHD AKIN,8595,0,0,2004-GE,2004,GE,MK,P136,TANGGA BATU,53291,67,27,4,2,0,0,0,0,0,1321,42955,10
PKR,SHAMSUL ISKANDAR @ YUSRE BIN MOHD AKIN,39067,SHAMSUL ISKANDAR HAJI MOHD AKIN,8640,2018-GE,2018,GE,MK,P137,HANG TUAH JAYA,89364,63,31,6,1,0,0,0,1260,22,0,0,0
UMNO,MOHD ALI BIN MOHD RUSTAM,30427,TAN SRI HJ MOHD ALI BIN MOHD RUSTAM,0,2018-GE,2018,GE,MK,P137,HANG TUAH JAYA,89364,63,31,6,1,0,0,0,1260,22,0,0,0
PAS,MD KHALID BIN KASSIM,7089,DR KHALID KASSIM,0,2018-GE,2018,GE,MK,P137,HANG TUAH JAYA,89364,63,31,6,1,0,0,0,1260,22,0,0,0
DAP,KHOO POAY TIONG,76518,KHOO POAY TIONG,49175,2018-GE,2018,GE,MK,P138,KOTA MELAKA,126848,38,57,4,1,0,0,0,796,40,0,0,0
MCA,CHOO WEI SERN,27343,ERIC CHOO WEI SERN,0,2018-GE,2018,GE,MK,P138,KOTA MELAKA,126848,38,57,4,1,0,0,0,796,40,0,0,0
BEBAS,GOH LEONG SAN,1415,GOH LEONG SAN,0,2018-GE,2018,GE,MK,P138,KOTA MELAKA,126848,38,57,4,1,0,0,0,796,40,0,0,0
DAP,SIM TONG HIM,49521,0,20746,2013-GE,2013,GE,MK,P138,KOTA MELAKA,92322,36,59,4,2,0,0,0,0,0,1168,79464,0
MCA,YEE KOK WAH,28775,0,0,2013-GE,2013,GE,MK,P138,KOTA MELAKA,92322,36,59,4,2,0,0,0,0,0,1168,79464,0
DAP,SIM TONG HIM,38640,0,11390,2008-GE,2008,GE,MK,P138,KOTA MELAKA,84805,33,62,3,1,0,0,0,0,0,1448,67479,141
MCA,WONG NAI CHEE,27250,0,0,2008-GE,2008,GE,MK,P138,KOTA MELAKA,84805,33,62,3,1,0,0,0,0,0,1448,67479,141
MCA,WONG NAI CHEE,31217,0,219,2004-GE,2004,GE,MK,P138,KOTA MELAKA,82781,31,64,4,2,0,0,0,0,0,1959,64174,217
DAP,KERK KIM HOCK,30998,0,0,2004-GE,2004,GE,MK,P138,KOTA MELAKA,82781,31,64,4,2,0,0,0,0,0,1959,64174,217
UMNO,AHMAD HAMZAH,26560,DATUK SERI HAJI AHMAD HAMZAH,219,2018-GE,2018,GE,MK,P139,JASIN,73432,74,16,10,0,0,0,0,410,9,0,0,0
AMANAH,KHAIRUDDIN BIN ABU HASSAN,26341,KHAIRUDDIN ABU HASSAN,0,2018-GE,2018,GE,MK,P139,JASIN,73432,74,16,10,0,0,0,0,410,9,0,0,0
PAS,ABD ALIM BIN SHAPIE,8860,ABD ALIM SHAPIE,0,2018-GE,2018,GE,MK,P139,JASIN,73432,74,16,10,0,0,0,0,410,9,0,0,0
UMNO,AHMAD BIN HAMZAH,33736,0,11763,2013-GE,2013,GE,MK,P139,JASIN,64455,71,18,10,1,0,0,0,0,0,1001,56710,0
PKR,RAHMAT BIN YUSOF,21973,0,0,2013-GE,2013,GE,MK,P139,JASIN,64455,71,18,10,1,0,0,0,0,0,1001,56710,0
UMNO,DATUK WIRA AHMAD HAMZAH,28101,0,12728,2008-GE,2008,GE,MK,P139,JASIN,56121,71,16,3,0,0,0,0,0,0,990,44181,5
PKR,ZULKEFLY OTHMAN,15373,0,0,2008-GE,2008,GE,MK,P139,JASIN,56121,71,16,3,0,0,0,0,0,0,990,44181,5
UMNO,MOHD SAID YUSOF,31198,0,21334,2004-GE,2004,GE,MK,P139,JASIN,53218,68,21,11,0,0,0,0,0,0,1249,42311,96
PAS,JASME TOMPANG,9864,0,0,2004-GE,2004,GE,MK,P139,JASIN,53218,68,21,11,0,0,0,0,0,0,1249,42311,96
PKR,SANTHARA KUMAR A/L RAMANAIDU,24060,DATO' SERI DR SANTHARA,5476,2018-GE,2018,GE,JH,P140,SEGAMAT,55350,47,43,10,1,0,0,0,2297,10,0,0,0
MIC,SUBRAMANIAM A/L KV SATHASIVAM,18584,DR S SUBRAMANIAM,0,2018-GE,2018,GE,JH,P140,SEGAMAT,55350,47,43,10,1,0,0,0,2297,10,0,0,0
PAS,KHAIRUL FAIZI BIN AHMAD ,2676,KHAIRUL FAIZI BIN AHMAD KAMIL,0,2018-GE,2018,GE,JH,P140,SEGAMAT,55350,47,43,10,1,0,0,0,2297,10,0,0,0
MIC,SUBRAMANIAM A/L KV SATHASIVAM,20037,0,1217,2013-GE,2013,GE,JH,P140,SEGAMAT,47009,44,46,10,1,0,0,0,0,0,950,39807,0
PKR,DATO CHUA JUI MENG,18820,0,0,2013-GE,2013,GE,JH,P140,SEGAMAT,47009,44,46,10,1,0,0,0,0,0,950,39807,0
MIC,DR S SUBRAMANIAM,15921,0,2991,2008-GE,2008,GE,JH,P140,SEGAMAT,40708,41,48,11,0,0,0,0,0,0,847,29699,1
DAP,PANG HOK LIONG,12930,0,0,2008-GE,2008,GE,JH,P140,SEGAMAT,40708,41,48,11,0,0,0,0,0,0,847,29699,1
MIC,DR S SUBRAMANIAM,17953,0,7809,2004-GE,2004,GE,JH,P140,SEGAMAT,40983,41,48,12,0,0,0,0,0,0,876,28974,1
DAP,PANG HOK LIONG,10144,0,0,2004-GE,2004,GE,JH,P140,SEGAMAT,40983,41,48,12,0,0,0,0,0,0,876,28974,1
PKR,NATRAH BINTI ISMAIL,19559,NATRAH ISMAIL,1281,2018-GE,2018,GE,JH,P141,SEKIJANG,45596,59,36,4,0,0,0,0,7,10,0,0,0
UMNO,AYUB BIN RAHMAT,18278,DATUK AYUB BIN RAHMAT,0,2018-GE,2018,GE,JH,P141,SEKIJANG,45596,59,36,4,0,0,0,0,7,10,0,0,0
UMNO,ANUAR BIN ABD MANAP,19934,0,3007,2013-GE,2013,GE,JH,P141,SEKIJANG,43066,56,39,5,1,0,0,0,0,0,587,37448,0
PKR,JULAILEY BIN JEMADI,16927,0,0,2013-GE,2013,GE,JH,P141,SEKIJANG,43066,56,39,5,1,0,0,0,0,0,587,37448,0
UMNO,BAHARUM MOHAMED,17979,0,9867,2008-GE,2008,GE,JH,P141,SEKIJANG,35138,55,40,5,0,0,0,0,0,0,622,26716,3
PKR,ZULKAPLY SALLEH,8112,0,0,2008-GE,2008,GE,JH,P141,SEKIJANG,35138,55,40,5,0,0,0,0,0,0,622,26716,3
UMNO,BAHARUM MOHAMED,19628,0,14842,2004-GE,2004,GE,JH,P141,SEKIJANG,33594,54,40,6,0,0,0,0,0,0,0,24414,0
PKR,ZULKAPLI BIN SALLEH,4786,0,0,2004-GE,2004,GE,JH,P141,SEKIJANG,33594,54,40,6,0,0,0,0,0,0,0,24414,0
DAP,PANG HOK LIONG,16709,PANG HOK LIONG,3408,2018-GE,2018,GE,JH,P142,LABIS,40356,38,45,15,2,0,0,0,66,8,0,0,0
MCA,CHUA TEE YONG,13301,CHUA TEE YONG,0,2018-GE,2018,GE,JH,P142,LABIS,40356,38,45,15,2,0,0,0,66,8,0,0,0
PAS,SARCHU BIN SAWAL,2020,DATUK SARCHU SAWAL,0,2018-GE,2018,GE,JH,P142,LABIS,40356,38,45,15,2,0,0,0,66,8,0,0,0
MCA,CHUA TEE YONG,15821,0,353,2013-GE,2013,GE,JH,P142,LABIS,37714,36,47,15,2,0,0,0,0,0,689,31978,0
DAP,RAMAKRISHNAN A/L SUPPIAH,15468,0,0,2013-GE,2013,GE,JH,P142,LABIS,37714,36,47,15,2,0,0,0,0,0,689,31978,0
MCA,CHUA TEE YONG,13658,0,4094,2008-GE,2008,GE,JH,P142,LABIS,33468,37,48,15,0,0,0,0,0,0,816,24080,42
DAP,TEO ENG CHING,9564,0,0,2008-GE,2008,GE,JH,P142,LABIS,33468,37,48,15,0,0,0,0,0,0,816,24080,42
MCA,DATUK DR CHUA SOI LEK @ CHUA KIN SENG,16469,0,10729,2004-GE,2004,GE,JH,P142,LABIS,32518,35,49,15,1,0,0,0,0,0,839,23073,25
DAP,TEE GEY YAN,5740,0,0,2004-GE,2004,GE,JH,P142,LABIS,32518,35,49,15,1,0,0,0,0,0,839,23073,25
BERSATU,MUHYIDDIN BIN MOHD YASSIN,23558,TAN SRI MUHYIDDIN YASSIN,6927,2018-GE,2018,GE,JH,P143,PAGOH,51512,66,30,4,1,0,0,0,105,3,0,0,0
UMNO,ISMAIL BIN MOHAMED SAID,16631,ISMAIL BIN MOHAMED,0,2018-GE,2018,GE,JH,P143,PAGOH,51512,66,30,4,1,0,0,0,105,3,0,0,0
PAS,AHMAD NAWFAL BIN MAHFODZ,2483,AHMAD NAWFAL BIN MAHFODZ,0,2018-GE,2018,GE,JH,P143,PAGOH,51512,66,30,4,1,0,0,0,105,3,0,0,0
UMNO,MUHYIDDIN BIN MOHD YASSIN,26274,0,12842,2013-GE,2013,GE,JH,P143,PAGOH,46793,64,31,4,1,0,0,0,0,0,809,40515,0
PAS,MOHAMAD ROZALI BIN JAMIL,13432,0,0,2013-GE,2013,GE,JH,P143,PAGOH,46793,64,31,4,1,0,0,0,0,0,809,40515,0
UMNO,MUHYIDDIN BIN MOHD YASSIN,21028,0,12581,2008-GE,2008,GE,JH,P143,PAGOH,40042,63,33,4,0,0,0,0,0,0,787,30313,51
PAS,MOHD ROZALI JAMIL AL-HAFIZ,8447,0,0,2008-GE,2008,GE,JH,P143,PAGOH,40042,63,33,4,0,0,0,0,0,0,787,30313,51
UMNO,MUHYIDDIN BIN MOHD YASSIN,23679,0,18747,2004-GE,2004,GE,JH,P143,PAGOH,40172,62,33,4,0,0,0,0,0,0,881,29534,42
PAS,MOHAMED ANANG,4932,0,0,2004-GE,2004,GE,JH,P143,PAGOH,40172,62,33,4,0,0,0,0,0,0,881,29534,42
PKR,SYED IBRAHIM BIN SYED NOR,34706,SYED IBRAHIM BIN SYED NOR,8666,2018-GE,2018,GE,JH,P144,LEDANG,77474,56,39,5,1,0,0,0,398,21,0,0,0
UMNO,HAMIM BIN SAMURI,26040,DATUK IR DR HJ HAMIM SAMURI,0,2018-GE,2018,GE,JH,P144,LEDANG,77474,56,39,5,1,0,0,0,398,21,0,0,0
PAS,RUSMAN BIN KEMIN,4668,RUSMAN BIN KEMIN,0,2018-GE,2018,GE,JH,P144,LEDANG,77474,56,39,5,1,0,0,0,398,21,0,0,0
UMNO,HAMIM BIN SAMURI,30619,0,1967,2013-GE,2013,GE,JH,P144,LEDANG,69316,53,41,5,1,0,0,0,0,0,1077,60348,0
PKR,HASSAN BIN ABDUL KARIM,28652,0,0,2013-GE,2013,GE,JH,P144,LEDANG,69316,53,41,5,1,0,0,0,0,0,1077,60348,0
UMNO,HAMIM SAMURI,25319,0,7617,2008-GE,2008,GE,JH,P144,LEDANG,58501,53,43,4,0,0,0,0,0,0,1433,44556,102
DAP,LEE FU HAW,17702,0,0,2008-GE,2008,GE,JH,P144,LEDANG,58501,53,43,4,0,0,0,0,0,0,1433,44556,102
UMNO,HAMIM SAMURI,30967,0,21671,2004-GE,2004,GE,JH,P144,LEDANG,57175,53,43,4,0,0,0,0,0,0,1362,41684,59
PAS,KASIM IBRAHIM,9296,0,0,2004-GE,2004,GE,JH,P144,LEDANG,57175,53,43,4,0,0,0,0,0,0,1362,41684,59
DAP,YEO BEE YIN,38718,YEO BEE YIN,23211,2018-GE,2018,GE,JH,P145,BAKRI,73883,44,53,2,0,0,0,0,1194,16,0,0,0
MCA,KOH CHON CHAI,15507,KOH CHON CHAI,0,2018-GE,2018,GE,JH,P145,BAKRI,73883,44,53,2,0,0,0,0,1194,16,0,0,0
PAS,ZARUL @ MOHAMAD ZAHRUL BIN SALLEH,7575,ZARUL BIN SALLEH,0,2018-GE,2018,GE,JH,P145,BAKRI,73883,44,53,2,0,0,0,0,1194,16,0,0,0
DAP,ER TECK HWA,31118,0,5067,2013-GE,2013,GE,JH,P145,BAKRI,67202,44,53,2,1,0,0,0,0,0,1101,58270,0
MCA,LEE CHING YONG,26051,0,0,2013-GE,2013,GE,JH,P145,BAKRI,67202,44,53,2,1,0,0,0,0,0,1101,58270,0
DAP,ER TECK HWA,21051,0,722,2008-GE,2008,GE,JH,P145,BAKRI,56371,43,54,2,0,0,0,0,0,0,1561,43155,214
MCA,TAY PUAY CHUAN,20329,0,0,2008-GE,2008,GE,JH,P145,BAKRI,56371,43,54,2,0,0,0,0,0,0,1561,43155,214
MCA,DATUK CHUA JUI MENG,29320,0,19059,2004-GE,2004,GE,JH,P145,BAKRI,55438,44,54,2,0,0,0,0,0,0,1177,40939,181
DAP,AZHARI ISMAIL,10261,0,0,2004-GE,2004,GE,JH,P145,BAKRI,55438,44,54,2,0,0,0,0,0,0,1177,40939,181
BERSATU,SYED SADDIQ BIN SYED ABDUL RAHMAN,22341,SYED SADDIQ,6953,2018-GE,2018,GE,JH,P146,MUAR,50843,67,32,1,0,0,0,0,643,13,0,0,0
UMNO,RAZALI BIN IBRAHIM,15388,DATUK SERI RAZALI BIN IBRAHIM,0,2018-GE,2018,GE,JH,P146,MUAR,50843,67,32,1,0,0,0,0,643,13,0,0,0
PAS,ABDUL AZIZ BIN TALIB,4354,CIKGU HAJI ABDUL AZIZ BIN TALIB,0,2018-GE,2018,GE,JH,P146,MUAR,50843,67,32,1,0,0,0,0,643,13,0,0,0
UMNO,RAZALI BIN IBRAHIM,20867,0,1646,2013-GE,2013,GE,JH,P146,MUAR,48208,62,35,1,1,0,0,0,0,0,804,40892,0
PKR,NOR HIZWAN BIN AHMAD,19221,0,0,2013-GE,2013,GE,JH,P146,MUAR,48208,62,35,1,1,0,0,0,0,0,804,40892,0
UMNO,RAZALI IBRAHIM,16986,0,4661,2008-GE,2008,GE,JH,P146,MUAR,41019,62,36,2,0,0,0,0,0,0,902,30275,62
PKR,NAH BUDIN,12325,0,0,2008-GE,2008,GE,JH,P146,MUAR,41019,62,36,2,0,0,0,0,0,0,902,30275,62
UMNO,RAZALI IBRAHIM,21116,0,13415,2004-GE,2004,GE,JH,P146,MUAR,42130,62,36,2,0,0,0,0,0,0,872,29770,81
PAS,MOHAMAD TAIB,7701,0,0,2004-GE,2004,GE,JH,P146,MUAR,42130,62,36,2,0,0,0,0,0,0,872,29770,81
UMNO,NORAINI BINTI AHMAD,24481,DATO' DR NORAINI AHMAD,6341,2018-GE,2018,GE,JH,P147,PARIT SULONG,59609,79,21,1,0,0,0,0,41,7,0,0,0
AMANAH,ANIS AFIDA BINTI MOHD AZLI,18140,ANIS AFIDA,0,2018-GE,2018,GE,JH,P147,PARIT SULONG,59609,79,21,1,0,0,0,0,41,7,0,0,0
PAS,AHMAD ROSDI BIN BAHARI,7148,AHMAD ROSDI BIN BAHARI,0,2018-GE,2018,GE,JH,P147,PARIT SULONG,59609,79,21,1,0,0,0,0,41,7,0,0,0
UMNO,NORAINI BINTI AHMAD,30258,0,11753,2013-GE,2013,GE,JH,P147,PARIT SULONG,56896,72,23,0,5,0,0,0,0,0,952,49715,0
PAS,KHAIRUDDIN BIN A RAHIM,18505,0,0,2013-GE,2013,GE,JH,P147,PARIT SULONG,56896,72,23,0,5,0,0,0,0,0,952,49715,0
UMNO,DATUK NORAINI AHMAD,26066,0,13599,2008-GE,2008,GE,JH,P147,PARIT SULONG,50234,73,26,0,0,0,0,0,0,0,1033,39637,71
PAS,FAISAL ALI,12467,0,0,2008-GE,2008,GE,JH,P147,PARIT SULONG,50234,73,26,0,0,0,0,0,0,0,1033,39637,71
UMNO,SYED HOOD SYED EDROS,26974,0,17186,2004-GE,2004,GE,JH,P147,PARIT SULONG,50134,72,27,1,0,0,0,0,0,0,1244,38116,110
PAS,SUHAIZAN KAIAT,9788,0,0,2004-GE,2004,GE,JH,P147,PARIT SULONG,50134,72,27,1,0,0,0,0,0,0,1244,38116,110
MCA,WEE KA SIONG,17076,WEE KA SIONG,303,2018-GE,2018,GE,JH,P148,AYER HITAM,46157,58,38,4,0,0,0,0,73,7,0,0,0
DAP,LIEW CHIN TONG,16773,LIEW CHIN TONG,0,2018-GE,2018,GE,JH,P148,AYER HITAM,46157,58,38,4,0,0,0,0,73,7,0,0,0
PAS,MARDI BIN MARWAN,4975,HJ MARDI MARWAN,0,2018-GE,2018,GE,JH,P148,AYER HITAM,46157,58,38,4,0,0,0,0,73,7,0,0,0
MCA,WEE KA SIONG,22045,0,7310,2013-GE,2013,GE,JH,P148,AYER HITAM,42913,56,38,4,2,0,0,0,0,0,967,37747,0
PAS,HU PANG CHAW,14735,0,0,2013-GE,2013,GE,JH,P148,AYER HITAM,42913,56,38,4,2,0,0,0,0,0,967,37747,0
MCA,DR WEE KA SIONG,20230,0,13909,2008-GE,2008,GE,JH,P148,AYER HITAM,34805,57,39,4,0,0,0,0,0,0,907,27488,30
PAS,HUSSIN SUJAK,6321,0,0,2008-GE,2008,GE,JH,P148,AYER HITAM,34805,57,39,4,0,0,0,0,0,0,907,27488,30
MCA,DR WEE KA SIONG,20065,0,15763,2004-GE,2004,GE,JH,P148,AYER HITAM,32804,56,40,4,0,0,0,0,0,0,851,25218,0
PAS,MOHD ZAMRI MAT TAKSIS,4302,0,0,2004-GE,2004,GE,JH,P148,AYER HITAM,32804,56,40,4,0,0,0,0,0,0,851,25218,0
BERSATU,SHARUDDIN BIN MD SALLEH,21511,DATUK DR SHAHRUDDIN SALLEH,3288,2018-GE,2018,GE,JH,P149,SRI GADING,52119,65,33,1,0,0,0,0,106,10,0,0,0
UMNO,AB AZIZ BIN KAPRAWI,18223,DATUK AZIZ KAPRAWI,0,2018-GE,2018,GE,JH,P149,SRI GADING,52119,65,33,1,0,0,0,0,106,10,0,0,0
PAS,M ASH'ARI BIN SIDON,4548,LT KOL HJ M ASHARI SIDON,0,2018-GE,2018,GE,JH,P149,SRI GADING,52119,65,33,1,0,0,0,0,106,10,0,0,0
UMNO,AB AZIZ BIN KAPRAWI,22453,0,5761,2013-GE,2013,GE,JH,P149,SRI GADING,44816,63,34,1,2,0,0,0,0,0,673,39818,0
PKR,MOHD KHUZZAN BIN ABU BAKAR,16692,0,0,2013-GE,2013,GE,JH,P149,SRI GADING,44816,63,34,1,2,0,0,0,0,0,673,39818,0
UMNO,DATUK MOHAMAD AZIZ,19641,0,10874,2008-GE,2008,GE,JH,P149,SRI GADING,36845,65,33,1,0,0,0,0,0,0,738,29266,120
PKR,ALI MARKOM,8767,0,0,2008-GE,2008,GE,JH,P149,SRI GADING,36845,65,33,1,0,0,0,0,0,0,738,29266,120
UMNO,DATUK MOHAMAD AZIZ,21512,0,16196,2004-GE,2004,GE,JH,P149,SRI GADING,35807,66,32,2,0,0,0,0,0,0,0,26828,0
PKR,DR AHMAD FAIDI SAIDI,5316,0,0,2004-GE,2004,GE,JH,P149,SRI GADING,35807,66,32,2,0,0,0,0,0,0,0,26828,0
PKR,MOHD RASHID BIN HASNON,45929,MOHD RASHID,17894,2018-GE,2018,GE,JH,P150,BATU PAHAT,98543,55,44,1,0,0,0,0,1318,38,0,0,0
UMNO,HALIZA BINTI ABDULLAH,28035,HALIZA BINTI ABDULLAH,0,2018-GE,2018,GE,JH,P150,BATU PAHAT,98543,55,44,1,0,0,0,0,1318,38,0,0,0
PAS,MAHFODZ BIN MOHAMED,8173,DATO' DR MAHFODZ BIN MOHAMED,0,2018-GE,2018,GE,JH,P150,BATU PAHAT,98543,55,44,1,0,0,0,0,1318,38,0,0,0
PKR,MOHD IDRIS BIN JUSI,38667,0,1732,2013-GE,2013,GE,JH,P150,BATU PAHAT,88272,52,46,1,2,0,0,0,0,0,1445,77047,0
UMNO,MOHD PUAD BIN ZARKASHI,36935,0,0,2013-GE,2013,GE,JH,P150,BATU PAHAT,88272,52,46,1,2,0,0,0,0,0,1445,77047,0
UMNO,MOHD PUAD ZARKASHI,32593,0,12968,2008-GE,2008,GE,JH,P150,BATU PAHAT,70069,53,46,1,0,0,0,0,0,0,1768,54103,117
PKR,MUHAMMAD ABDULLAH,19625,0,0,2008-GE,2008,GE,JH,P150,BATU PAHAT,70069,53,46,1,0,0,0,0,0,0,1768,54103,117
UMNO,DR JUNAIDY AND WAHAB,38982,0,29102,2004-GE,2004,GE,JH,P150,BATU PAHAT,68415,53,45,2,0,0,0,0,0,0,1372,50234,0
PAS,MOHAMED HANIPA MAIDIN,9880,0,0,2004-GE,2004,GE,JH,P150,BATU PAHAT,68415,53,45,2,0,0,0,0,0,0,1372,50234,0
BERSATU,MASZLEE BIN MALIK,18157,DRMASZLEE MALIK,3475,2018-GE,2018,GE,JH,P151,SIMPANG RENGGAM,43998,60,31,9,0,0,0,0,908,8,0,0,0
GERAKAN,LIANG TECK MENG,14682,LIANG TECK MENG,0,2018-GE,2018,GE,JH,P151,SIMPANG RENGGAM,43998,60,31,9,0,0,0,0,908,8,0,0,0
PAS,MOHD JUBRI BIN SELAMAT,2983,HJ JUBRI,0,2018-GE,2018,GE,JH,P151,SIMPANG RENGGAM,43998,60,31,9,0,0,0,0,908,8,0,0,0
GERAKAN,LIANG TECK MENG,19754,0,5706,2013-GE,2013,GE,JH,P151,SIMPANG RENGGAM,40143,57,33,9,1,0,0,0,0,0,868,34670,0
PAS,SUHAIZAN BIN KAIAT,14048,0,0,2013-GE,2013,GE,JH,P151,SIMPANG RENGGAM,40143,57,33,9,1,0,0,0,0,0,868,34670,0
