Party,Name,Votes,NameBallot,majority,Event,year,type,State,ParliamentCode,StateCode,SeatName,EligibleVoters,MalayVoters,ChineseVoters,IndianVoters,OtherVoters,BumiMuslimVoters,BumiNonmuslimVoters,SabahBumiVoters,Early,Postal,Spoilt,Turnout,Unreturned,Unopposed
WARISAN,CHONG CHEN BIN,9124,CHONG CHEN BIN,2992,2018-GE,2018,GE,SB,P167,N2,TANJONG KAPAR,23928,8,20,0,10,0,0,62,559,0,0,0,0,0
LDP,TEO CHEE KANG,6132,TEO CHEE KANG,0,2018-GE,2018,GE,SB,P167,N2,TANJONG KAPAR,23928,8,20,0,10,0,0,62,559,0,0,0,0,0
PAS,ALIASGAR BIN OMOLONG,617,ALIASGAR BIN OMOLONG,0,2018-GE,2018,GE,SB,P167,N2,TANJONG KAPAR,23928,8,20,0,10,0,0,62,559,0,0,0,0,0
PCS,TSEN CHOU YIN@THOMAS TSEN CHAU YIN,481,THOMAS TSEN,0,2018-GE,2018,GE,SB,P167,N2,TANJONG KAPAR,23928,8,20,0,10,0,0,62,559,0,0,0,0,0
PPRS,ALLAIDLY BINTI POYON,446,ALLAIDLY BINTI POYON,0,2018-GE,2018,GE,SB,P167,N2,TANJONG KAPAR,23928,8,20,0,10,0,0,62,559,0,0,0,0,0
LDP,TEO CHEE KANG,8890,0,1985,2013-GE,2013,GE,SB,P167,N2,TANJONG KAPOR,22476,0,22,0,2,50,27,0,0,0,398,17364,0,0
PKR,CHIN CHUNG KUI @ WILLIAM CHIN,6905,0,0,2013-GE,2013,GE,SB,P167,N2,TANJONG KAPOR,22476,0,22,0,2,50,27,0,0,0,398,17364,0,0
SAPP,TSEN HENG CHONG @ PETER TSEN,500,0,0,2013-GE,2013,GE,SB,P167,N2,TANJONG KAPOR,22476,0,22,0,2,50,27,0,0,0,398,17364,0,0
BERSAMA,ZAINAL BIN NASIRUDDIN,363,0,0,2013-GE,2013,GE,SB,P167,N2,TANJONG KAPOR,22476,0,22,0,2,50,27,0,0,0,398,17364,0,0
STAR,HENDIRI @ HENDRY BIN MINAR,273,0,0,2013-GE,2013,GE,SB,P167,N2,TANJONG KAPOR,22476,0,22,0,2,50,27,0,0,0,398,17364,0,0
IND,ALEXANDRA @ ALEXANDER ANTHONY,35,0,0,2013-GE,2013,GE,SB,P167,N2,TANJONG KAPOR,22476,0,22,0,2,50,27,0,0,0,398,17364,0,0
LDP,TEO CHEE KANG,6629,0,3619,2008-GE,2008,GE,SB,P167,N2,TANJONG KAPAR,19500,0,29,0,0,47,23,0,0,0,567,13234,77,0
IND,TSEA HEAG CHONG @ PETER,3010,0,0,2008-GE,2008,GE,SB,P167,N2,TANJONG KAPAR,19500,0,29,0,0,47,23,0,0,0,567,13234,77,0
PKR,NG KIM KIAT,1831,0,0,2008-GE,2008,GE,SB,P167,N2,TANJONG KAPAR,19500,0,29,0,0,47,23,0,0,0,567,13234,77,0
IND,AWANG KARIM ABDUL KADIR,871,0,0,2008-GE,2008,GE,SB,P167,N2,TANJONG KAPAR,19500,0,29,0,0,47,23,0,0,0,567,13234,77,0
IND,EDWIN BIUS @ ENTAK,109,0,0,2008-GE,2008,GE,SB,P167,N2,TANJONG KAPAR,19500,0,29,0,0,47,23,0,0,0,567,13234,77,0
IND,ASBIAH ANGGOR,73,0,0,2008-GE,2008,GE,SB,P167,N2,TANJONG KAPAR,19500,0,29,0,0,47,23,0,0,0,567,13234,77,0
IND,MASIUM MERPANG,35,0,0,2008-GE,2008,GE,SB,P167,N2,TANJONG KAPAR,19500,0,29,0,0,47,23,0,0,0,567,13234,77,0
BERSEKUTU,BERNAM ANGKAP,32,0,0,2008-GE,2008,GE,SB,P167,N2,TANJONG KAPAR,19500,0,29,0,0,47,23,0,0,0,567,13234,77,0
LDP,CHONG KAH KIAT,6234,0,2993,2004-GE,2004,GE,SB,P167,N2,TANJONG KAPAR,14517,0,0,0,0,0,0,0,0,0,446,9840,0,0
IND,OMAR BIN MOHD AJI,3241,0,0,2004-GE,2004,GE,SB,P167,N2,TANJONG KAPAR,14517,0,0,0,0,0,0,0,0,0,446,9840,0,0
IND,KONG HONG MING,1877,0,0,2004-GE,2004,GE,SB,P167,N2,TANJONG KAPAR,14517,0,0,0,0,0,0,0,0,0,446,9840,0,0
IND,WONG PHIN CHUNG,1035,0,0,2004-GE,2004,GE,SB,P167,N2,TANJONG KAPAR,14517,0,0,0,0,0,0,0,0,0,446,9840,0,0
BERSEKUTU,SANTONG BIN ANGKAP,52,0,0,2004-GE,2004,GE,SB,P167,N2,TANJONG KAPAR,14517,0,0,0,0,0,0,0,0,0,446,9840,0,0
PKR,ALEXANDER ANTHONY,50,0,0,2004-GE,2004,GE,SB,P167,N2,TANJONG KAPAR,14517,0,0,0,0,0,0,0,0,0,446,9840,0,0
PASOK,BENSALI BIN EBRAHIM,44,0,0,2004-GE,2004,GE,SB,P167,N2,TANJONG KAPAR,14517,0,0,0,0,0,0,0,0,0,446,9840,0,0
BEBAS,RUDDY AWAH,2918,0,559,2020-SABAH2020,2020,SABAH2020,SB,P167,N3,PITAS,10928,0,0.6,0,0.1,55,43,0,0,0,0,65.48%,0,0
BN,SUFIAN BIN ABD KARIM,2359,0,0,2020-SABAH2020,2020,SABAH2020,SB,P167,N3,PITAS,10928,0,0.6,0,0.1,55,43,0,0,0,0,65.48%,0,0
WARISAN,SHARIFF AZMAN,1565,0,0,2020-SABAH2020,2020,SABAH2020,SB,P167,N3,PITAS,10928,0,0.6,0,0.1,55,43,0,0,0,0,65.48%,0,0
PCS,SH SAHAR BIN SH ADING,314,0,0,2020-SABAH2020,2020,SABAH2020,SB,P167,N3,PITAS,10928,0,0.6,0,0.1,55,43,0,0,0,0,65.48%,0,0
USNO,ILASAM BIN NURKASIM,114,0,0,2020-SABAH2020,2020,SABAH2020,SB,P167,N3,PITAS,10928,0,0.6,0,0.1,55,43,0,0,0,0,65.48%,0,0
UMNO,DATUK BOLKIAH BIN ISMAIL,5606,DATUK BOLKIAH BIN HJ ISMAIL,1282,2018-GE,2018,GE,SB,P167,N3,PITAS,17269,8,2,0,4,0,0,87,0,0,0,0,0,0
WARISAN,MAKLIN BIN MASIAU,4324,MAKLIN MASIAU,0,2018-GE,2018,GE,SB,P167,N3,PITAS,17269,8,2,0,4,0,0,87,0,0,0,0,0,0
HARAPAN RAKYAT,BAKIR BIN MANCAING,1527,BAKIR BIN MANCAING,0,2018-GE,2018,GE,SB,P167,N3,PITAS,17269,8,2,0,4,0,0,87,0,0,0,0,0,0
PKS,RAMLAH BINTI NASIR,508,RAMLAH BINTI NASIR,0,2018-GE,2018,GE,SB,P167,N3,PITAS,17269,8,2,0,4,0,0,87,0,0,0,0,0,0
ANAK NEGERI,PRANSOL TIYING,400,PRANSOL TIYING,0,2018-GE,2018,GE,SB,P167,N3,PITAS,17269,8,2,0,4,0,0,87,0,0,0,0,0,0
PAS,DAUSIEH BINTI QUECK @ PARAMAN,262,DAUSIEH BINTI QUECK @ PARAMAN,0,2018-GE,2018,GE,SB,P167,N3,PITAS,17269,8,2,0,4,0,0,87,0,0,0,0,0,0
UMNO,DATUK BOLKIAH BIN ISMAIL,6934,0,3823,2013-GE,2013,GE,SB,P167,N3,PITAS,14912,0,1,0,3,35,61,0,0,0,354,11745,0,0
STAR,MAKLIN BIN MASIAU,3111,0,0,2013-GE,2013,GE,SB,P167,N3,PITAS,14912,0,1,0,3,35,61,0,0,0,354,11745,0,0
PAS,DAUSIEH BINTI QUECK @ PARAMAN,976,0,0,2013-GE,2013,GE,SB,P167,N3,PITAS,14912,0,1,0,3,35,61,0,0,0,354,11745,0,0
SAPP,JOHNES @ ONIS BIN PIUT,232,0,0,2013-GE,2013,GE,SB,P167,N3,PITAS,14912,0,1,0,3,35,61,0,0,0,354,11745,0,0
KITA,AWANG LATIP BIN ABDUL SALAM,138,0,0,2013-GE,2013,GE,SB,P167,N3,PITAS,14912,0,1,0,3,35,61,0,0,0,354,11745,0,0
UMNO,BOLKIAH ISMAIL,5761,0,5634,2008-GE,2008,GE,SB,P167,N3,PITAS,11956,0,1,0,0,58,41,0,0,0,277,8213,15,0
IND,YUSSOF MATARANG,127,0,0,2008-GE,2008,GE,SB,P167,N3,PITAS,11956,0,1,0,0,58,41,0,0,0,277,8213,15,0
PKR,PAULUS ITAM @ PAUL TOM,120,0,0,2008-GE,2008,GE,SB,P167,N3,PITAS,11956,0,1,0,0,58,41,0,0,0,277,8213,15,0
IND,JOLLY MAJALAP @ LUCUNDUS HARRY,120,0,0,2008-GE,2008,GE,SB,P167,N3,PITAS,11956,0,1,0,0,58,41,0,0,0,277,8213,15,0
UMNO,MASRANI BIN PARMAN,3278,0,801,2004-GE,2004,GE,SB,P167,N3,PITAS,13968,0,0,0,0,0,0,0,0,0,306,10650,58,0
IND,OTHMAN BIN ALIASAH,2477,0,0,2004-GE,2004,GE,SB,P167,N3,PITAS,13968,0,0,0,0,0,0,0,0,0,306,10650,58,0
IND,MASANDUL MADEE,474,0,0,2004-GE,2004,GE,SB,P167,N3,PITAS,13968,0,0,0,0,0,0,0,0,0,306,10650,58,0
BERSEKUTU,ABU BAKAR BIN SIMAN,158,0,0,2004-GE,2004,GE,SB,P167,N3,PITAS,13968,0,0,0,0,0,0,0,0,0,306,10650,58,0
PASOK,ROSE @ ULIMSIN BTE UNGKIR,87,0,0,2004-GE,2004,GE,SB,P167,N3,PITAS,13968,0,0,0,0,0,0,0,0,0,306,10650,58,0
PBS,JULITA MOJUNGKI,4369,0,1510,2020-SABAH2020,2020,SABAH2020,SB,P168,N5,MATUNGGONG,17111,0,0.8,0,0.02,23,76,0,0,0,0,65.31%,0,0
BN,RICHARD KASTUM,2859,0,0,2020-SABAH2020,2020,SABAH2020,SB,P168,N5,MATUNGGONG,17111,0,0.8,0,0.02,23,76,0,0,0,0,65.31%,0,0
PKR,SAZALYE DONOL BIN ABDULLAH,1680,0,0,2020-SABAH2020,2020,SABAH2020,SB,P168,N5,MATUNGGONG,17111,0,0.8,0,0.02,23,76,0,0,0,0,65.31%,0,0
BEBAS,DR. PAUL PORODONG,1069,0,0,2020-SABAH2020,2020,SABAH2020,SB,P168,N5,MATUNGGONG,17111,0,0.8,0,0.02,23,76,0,0,0,0,65.31%,0,0
PCS,SARAPIN BIN MAGANA,843,0,0,2020-SABAH2020,2020,SABAH2020,SB,P168,N5,MATUNGGONG,17111,0,0.8,0,0.02,23,76,0,0,0,0,65.31%,0,0
PGRS,HIBIN BIN MASALIN,223,0,0,2020-SABAH2020,2020,SABAH2020,SB,P168,N5,MATUNGGONG,17111,0,0.8,0,0.02,23,76,0,0,0,0,65.31%,0,0
BEBAS,RONALD BIN TAMPASOK,82,0,0,2020-SABAH2020,2020,SABAH2020,SB,P168,N5,MATUNGGONG,17111,0,0.8,0,0.02,23,76,0,0,0,0,65.31%,0,0
BEBAS,JOSEFF EMMANUEL,51,0,0,2020-SABAH2020,2020,SABAH2020,SB,P168,N5,MATUNGGONG,17111,0,0.8,0,0.02,23,76,0,0,0,0,65.31%,0,0
PBS,JULITA MOJUNGKI,6946,JULITA MOJUNGKI,1687,2018-GE,2018,GE,SB,P168,N4,MATUNGGONG,22906,4,2,0,2,0,0,92,0,0,0,0,0,0
PKR,SAZALYE DONOL BIN ABDULLAH,5259,SAZALYE DONOL BIN ABDULLAH,0,2018-GE,2018,GE,SB,P168,N4,MATUNGGONG,22906,4,2,0,2,0,0,92,0,0,0,0,0,0
SOLIDARITI,MARUNSAI BIN DAWAI,2968,MARUNSAI BIN DAWAI,0,2018-GE,2018,GE,SB,P168,N4,MATUNGGONG,22906,4,2,0,2,0,0,92,0,0,0,0,0,0
PCS,JORNAH BINTI MOZIHIM,1348,JORNAH MOZIHIM,0,2018-GE,2018,GE,SB,P168,N4,MATUNGGONG,22906,4,2,0,2,0,0,92,0,0,0,0,0,0
PKS,RAHIM BIN MADHAKONG,98,RAHIM BIN MADHAKONG,0,2018-GE,2018,GE,SB,P168,N4,MATUNGGONG,22906,4,2,0,2,0,0,92,0,0,0,0,0,0
PKR,JELIN BIN DASANAP @ JELANI BIN HAMDAN,6947,0,320,2013-GE,2013,GE,SB,P168,N4,MATUNGGONG,19977,0,1,0,1,26,72,0,0,0,370,15901,0,0
PBS,SARAPIN BIN MAGANA,6627,0,0,2013-GE,2013,GE,SB,P168,N4,MATUNGGONG,19977,0,1,0,1,26,72,0,0,0,370,15901,0,0
STAR,MARUNSAI BIN DAWAI,1536,0,0,2013-GE,2013,GE,SB,P168,N4,MATUNGGONG,19977,0,1,0,1,26,72,0,0,0,370,15901,0,0
SAPP,RICHARD BIN JIUN,367,0,0,2013-GE,2013,GE,SB,P168,N4,MATUNGGONG,19977,0,1,0,1,26,72,0,0,0,370,15901,0,0
IND,JOLIUS BIN MAJAWAI,54,0,0,2013-GE,2013,GE,SB,P168,N4,MATUNGGONG,19977,0,1,0,1,26,72,0,0,0,370,15901,0,0
PBS,SARAPIN MAGANA,6701,0,2982,2008-GE,2008,GE,SB,P168,N4,MATUNGGONG,15400,0,2,0,0,17,81,0,0,0,254,10879,14,0
PKR,MUADA JOE OJIHI,3719,0,0,2008-GE,2008,GE,SB,P168,N4,MATUNGGONG,15400,0,2,0,0,17,81,0,0,0,254,10879,14,0
BERSEKUTU,SANTAIN MANURUN,191,0,0,2008-GE,2008,GE,SB,P168,N4,MATUNGGONG,15400,0,2,0,0,17,81,0,0,0,254,10879,14,0
PBS,JORNAH BT MOZIHIM,4675,0,1274,2004-GE,2004,GE,SB,P168,N4,MATUNGGONG,10622,0,0,0,0,0,0,0,0,0,251,6725,0,0
IND,JAMES RUBINSIN B KOTULAI,3401,0,0,2004-GE,2004,GE,SB,P168,N4,MATUNGGONG,10622,0,0,0,0,0,0,0,0,0,251,6725,0,0
BERSEKUTU,BERMAN B ANGKAP,260,0,0,2004-GE,2004,GE,SB,P168,N4,MATUNGGONG,10622,0,0,0,0,0,0,0,0,0,251,6725,0,0
IND,JAUNING @ TOMMY B MALUKIS,217,0,0,2004-GE,2004,GE,SB,P168,N4,MATUNGGONG,10622,0,0,0,0,0,0,0,0,0,251,6725,0,0
PBS,HENDRUS ANDING,3796,0,1432,2020-SABAH2020,2020,SABAH2020,SB,P168,N7,TANDEK,15971,0,1.1,0,0.05,23,76,0,0,0,0,64.47%,0,0
BEBAS,ANITA BARANTING,2364,0,0,2020-SABAH2020,2020,SABAH2020,SB,P168,N7,TANDEK,15971,0,1.1,0,0.05,23,76,0,0,0,0,64.47%,0,0
UPKO,PADIS MAJINGKIN,1986,0,0,2020-SABAH2020,2020,SABAH2020,SB,P168,N7,TANDEK,15971,0,1.1,0,0.05,23,76,0,0,0,0,64.47%,0,0
BN,YILLSON YANGGUN,1520,0,0,2020-SABAH2020,2020,SABAH2020,SB,P168,N7,TANDEK,15971,0,1.1,0,0.05,23,76,0,0,0,0,64.47%,0,0
PCS,ANDY VILLSON,395,0,0,2020-SABAH2020,2020,SABAH2020,SB,P168,N7,TANDEK,15971,0,1.1,0,0.05,23,76,0,0,0,0,64.47%,0,0
LDP,LIENSIN @ DANNY LEINSIN LIMPAKAN,236,0,0,2020-SABAH2020,2020,SABAH2020,SB,P168,N7,TANDEK,15971,0,1.1,0,0.05,23,76,0,0,0,0,64.47%,0,0
PBS,LASIAH BARANTING @ ANITA,8877,DATUK ANITA BARANTING,4592,2018-GE,2018,GE,SB,P168,N5,TANDEK,24101,5,4,0,1,0,0,89,182,0,0,0,0,0
WARISAN,BAINTIN BIN ADUN,4285,BAINTIN ADUN,0,2018-GE,2018,GE,SB,P168,N5,TANDEK,24101,5,4,0,1,0,0,89,182,0,0,0,0,0
SOLIDARITI,JOEL BIN MASILUNG,3621,JOEL MASILUNG,0,2018-GE,2018,GE,SB,P168,N5,TANDEK,24101,5,4,0,1,0,0,89,182,0,0,0,0,0
PCS,JOHNSON BIN ASSAN @ JOHNSON GABAN,553,JOHNSON BIN ASSAN @ JOHNSON GABAN,0,2018-GE,2018,GE,SB,P168,N5,TANDEK,24101,5,4,0,1,0,0,89,182,0,0,0,0,0
PBS,LASIAH BARANTING @ ANITA,9399,0,5275,2013-GE,2013,GE,SB,P168,N5,TANDEK,22220,0,3,0,1,26,70,0,0,0,599,17170,0,0
PKR,ANDONNY PILIT @ ANTHONY BIRI MANDIAU,4124,0,0,2013-GE,2013,GE,SB,P168,N5,TANDEK,22220,0,3,0,1,26,70,0,0,0,599,17170,0,0
STAR,JEBON JANAUN,2668,0,0,2013-GE,2013,GE,SB,P168,N5,TANDEK,22220,0,3,0,1,26,70,0,0,0,599,17170,0,0
SAPP,YAPOLAI BIN KUNDAPIT @ HENRY,380,0,0,2013-GE,2013,GE,SB,P168,N5,TANDEK,22220,0,3,0,1,26,70,0,0,0,599,17170,0,0
PBS,ANITA BARANTING,5598,0,3920,2008-GE,2008,GE,SB,P168,N5,TANDEK,16538,0,4,0,0,36,59,0,0,0,364,11675,360,0
IND,ANDY VILLSON,1678,0,0,2008-GE,2008,GE,SB,P168,N5,TANDEK,16538,0,4,0,0,36,59,0,0,0,364,11675,360,0
BERSEKUTU,MASINGKAN @ SHINGKAN MASAMPON,202,0,0,2008-GE,2008,GE,SB,P168,N5,TANDEK,16538,0,4,0,0,36,59,0,0,0,364,11675,360,0
PKR,JURIN BIN K K GUNSALAM @ SAIDINA ALI,112,0,0,2008-GE,2008,GE,SB,P168,N5,TANDEK,16538,0,4,0,0,36,59,0,0,0,364,11675,360,0
IND,ISANG RAWAI,112,0,0,2008-GE,2008,GE,SB,P168,N5,TANDEK,16538,0,4,0,0,36,59,0,0,0,364,11675,360,0
PBS,MAXIMUS @ JOHNITY B ONGKILI,5069,0,2713,2004-GE,2004,GE,SB,P168,N5,TANDEK,18652,0,0,0,0,0,0,0,0,0,332,12944,79,0
IND,JOHE @ GEORGE BIN SANGKIN,2356,0,0,2004-GE,2004,GE,SB,P168,N5,TANDEK,18652,0,0,0,0,0,0,0,0,0,332,12944,79,0
IND,ANDONNY PILIT @ ANTHONY BIRI MANDIAU,692,0,0,2004-GE,2004,GE,SB,P168,N5,TANDEK,18652,0,0,0,0,0,0,0,0,0,332,12944,79,0
IND,UNGGAS @ SHAHNUAR BIN BODOK,685,0,0,2004-GE,2004,GE,SB,P168,N5,TANDEK,18652,0,0,0,0,0,0,0,0,0,332,12944,79,0
PKR,ABDUL KAHAR B ABDUL RAHMAN,592,0,0,2004-GE,2004,GE,SB,P168,N5,TANDEK,18652,0,0,0,0,0,0,0,0,0,332,12944,79,0
BN,MOHD ARSAD BIN BISTARI,4040,0,1685,2020-SABAH2020,2020,SABAH2020,SB,P169,N9,TEMPASUK,11996,0,0.1,0,0.07,65,34,0,0,0,0,74.26%,0,0
BEBAS,DATUK MUSBAH JAMLI,2355,0,0,2020-SABAH2020,2020,SABAH2020,SB,P169,N9,TEMPASUK,11996,0,0.1,0,0.07,65,34,0,0,0,0,74.26%,0,0
PKR,MUSTAPHA @ MOHD YUNUS BIN SAKMUD,1852,0,0,2020-SABAH2020,2020,SABAH2020,SB,P169,N9,TEMPASUK,11996,0,0.1,0,0.07,65,34,0,0,0,0,74.26%,0,0
USNO,AMZA @ HAMZAH BIN SUNDANG,471,0,0,2020-SABAH2020,2020,SABAH2020,SB,P169,N9,TEMPASUK,11996,0,0.1,0,0.07,65,34,0,0,0,0,74.26%,0,0
PCS,ABD. ALIF BIN SAIBEH,133,0,0,2020-SABAH2020,2020,SABAH2020,SB,P169,N9,TEMPASUK,11996,0,0.1,0,0.07,65,34,0,0,0,0,74.26%,0,0
PGRS,KANUL GINDOL,57,0,0,2020-SABAH2020,2020,SABAH2020,SB,P169,N9,TEMPASUK,11996,0,0.1,0,0.07,65,34,0,0,0,0,74.26%,0,0
UMNO,DATUK MUSBAH BIN JAMLI,7742,MUSBAH HAJI JAMLI,2264,2018-GE,2018,GE,SB,P169,N6,TEMPASUK,19129,6,0,0,3,0,0,90,184,0,0,0,0,0
PKR,MUSTAPHA @ MOHD YUNUS BIN SAKMUD,5478,MUSTAPHA SAKMUD,0,2018-GE,2018,GE,SB,P169,N6,TEMPASUK,19129,6,0,0,3,0,0,90,184,0,0,0,0,0
SOLIDARITI,SUWAH BIN BULEH @ BULLEH,1494,SUWAH BULLEH,0,2018-GE,2018,GE,SB,P169,N6,TEMPASUK,19129,6,0,0,3,0,0,90,184,0,0,0,0,0
PAS,MUSTAQIM BIN ALING,521,MUSTAQIM BIN ALING,0,2018-GE,2018,GE,SB,P169,N6,TEMPASUK,19129,6,0,0,3,0,0,90,184,0,0,0,0,0
UMNO,DATUK MUSBAH BIN JAMLI,8495,0,5210,2013-GE,2013,GE,SB,P169,N6,TEMPASUK,16866,0,0,0,1,66,33,0,0,0,325,14193,0,0
PAS,LAIMAN BIN IKIN,3285,0,0,2013-GE,2013,GE,SB,P169,N6,TEMPASUK,16866,0,0,0,1,66,33,0,0,0,325,14193,0,0
STAR,SUWAH BIN BULEH @ BULLEH,1769,0,0,2013-GE,2013,GE,SB,P169,N6,TEMPASUK,16866,0,0,0,1,66,33,0,0,0,325,14193,0,0
SAPP,ABDUL MALIK BIN MOHED,319,0,0,2013-GE,2013,GE,SB,P169,N6,TEMPASUK,16866,0,0,0,1,66,33,0,0,0,325,14193,0,0
UMNO,DATUK MUSBAH JAMLI,6541,0,2432,2008-GE,2008,GE,SB,P169,N6,TEMPASUK,14291,0,1,0,0,66,33,0,0,0,324,11167,2,0
PKR,AWANG LAIMAN IKIN @ AWANG LAIMAN KAKIMIN,4109,0,0,2008-GE,2008,GE,SB,P169,N6,TEMPASUK,14291,0,1,0,0,66,33,0,0,0,324,11167,2,0
IND,IBRAHIM LINGGAM,191,0,0,2008-GE,2008,GE,SB,P169,N6,TEMPASUK,14291,0,1,0,0,66,33,0,0,0,324,11167,2,0
UMNO,PANDIKAR AMIN B MULIA,6044,0,3440,2004-GE,2004,GE,SB,P169,N6,TEMPASUK,7815,0,0,0,0,0,0,0,0,0,205,4773,9,0
IND,DIGONG B ABD RASHID,2604,0,0,2004-GE,2004,GE,SB,P169,N6,TEMPASUK,7815,0,0,0,0,0,0,0,0,0,205,4773,9,0
BERSEKUTU,JOSLI B PADIS,916,0,0,2004-GE,2004,GE,SB,P169,N6,TEMPASUK,7815,0,0,0,0,0,0,0,0,0,205,4773,9,0
PAS,BANDIRA B SIALANG,426,0,0,2004-GE,2004,GE,SB,P169,N6,TEMPASUK,7815,0,0,0,0,0,0,0,0,0,205,4773,9,0
IND,RAZAK B RAKUNMAN,296,0,0,2004-GE,2004,GE,SB,P169,N6,TEMPASUK,7815,0,0,0,0,0,0,0,0,0,205,4773,9,0
UPKO,EWON BENEDICK,6823,0,3459,2020-SABAH2020,2020,SABAH2020,SB,P169,N11,KADAMAIAN,17968,0,0.4,0,0.06,14,85,0,0,0,0,74.35%,0,0
PBS,DEMIS BIN RUMANTI,3364,0,0,2020-SABAH2020,2020,SABAH2020,SB,P169,N11,KADAMAIAN,17968,0,0.4,0,0.06,14,85,0,0,0,0,74.35%,0,0
BN,DUANIS MOGIRONG @ DJUANIS,2050,0,0,2020-SABAH2020,2020,SABAH2020,SB,P169,N11,KADAMAIAN,17968,0,0.4,0,0.06,14,85,0,0,0,0,74.35%,0,0
PCS,DR.BETING GILING @ JOSHUA,799,0,0,2020-SABAH2020,2020,SABAH2020,SB,P169,N11,KADAMAIAN,17968,0,0.4,0,0.06,14,85,0,0,0,0,74.35%,0,0
LDP,LEDUNING BIN LENGIK @ ERNEST,223,0,0,2020-SABAH2020,2020,SABAH2020,SB,P169,N11,KADAMAIAN,17968,0,0.4,0,0.06,14,85,0,0,0,0,74.35%,0,0
BEBAS,RAITING @ MOHD FARHAN,101,0,0,2020-SABAH2020,2020,SABAH2020,SB,P169,N11,KADAMAIAN,17968,0,0.4,0,0.06,14,85,0,0,0,0,74.35%,0,0
UPKO,EWON BENEDICK,6861,EWON BENEDICK,3294,2018-GE,2018,GE,SB,P169,N7,KADAMAIAN,17982,2,1,0,0,0,0,97,0,1,0,0,0,0
PKR,LUKIA BINTI INDAN,3567,LUKIA BINTI INDAN,0,2018-GE,2018,GE,SB,P169,N7,KADAMAIAN,17982,2,1,0,0,0,0,97,0,1,0,0,0,0
SOLIDARITI,RUBBIN BIN GURIBAH,3034,RUBBIN GURIBAH,0,2018-GE,2018,GE,SB,P169,N7,KADAMAIAN,17982,2,1,0,0,0,0,97,0,1,0,0,0,0
PCS,MAIL BIN BALINU,764,MAIL BIN BALINU,0,2018-GE,2018,GE,SB,P169,N7,KADAMAIAN,17982,2,1,0,0,0,0,97,0,1,0,0,0,0
PAS,SATAIL BIN MANJUNGKAT,129,SATAIL BIN MANJUNGKAT,0,2018-GE,2018,GE,SB,P169,N7,KADAMAIAN,17982,2,1,0,0,0,0,97,0,1,0,0,0,0
PKR,UKOH @ JEREMMY BIN MALAJAD @ MALAZAD,5877,0,889,2013-GE,2013,GE,SB,P169,N7,KADAMAIAN,15903,0,0,0,0,17,82,0,0,0,301,13590,0,0
PBS,TIMBON @ HERBERT BIN LAGADAN,4988,0,0,2013-GE,2013,GE,SB,P169,N7,KADAMAIAN,15903,0,0,0,0,17,82,0,0,0,301,13590,0,0
STAR,RUBBIN BIN GURIBAH,1877,0,0,2013-GE,2013,GE,SB,P169,N7,KADAMAIAN,15903,0,0,0,0,17,82,0,0,0,301,13590,0,0
SAPP,PETER MARAJIN @ PETER MARAZING,547,0,0,2013-GE,2013,GE,SB,P169,N7,KADAMAIAN,15903,0,0,0,0,17,82,0,0,0,301,13590,0,0
PBS,TIMBON @ HERBERT LAGADAN,5382,0,2473,2008-GE,2008,GE,SB,P169,N7,KADAMAIAN,12964,0,1,0,0,14,86,0,0,0,268,10288,0,0
PKR,LUKIAH INDAN,2909,0,0,2008-GE,2008,GE,SB,P169,N7,KADAMAIAN,12964,0,1,0,0,14,86,0,0,0,268,10288,0,0
IND,PETER MARAJIN @ PETER MARAZIN,1729,0,0,2008-GE,2008,GE,SB,P169,N7,KADAMAIAN,12964,0,1,0,0,14,86,0,0,0,268,10288,0,0
PBS,TIMBON @ HERBERT B LAGADAN,5019,0,3175,2004-GE,2004,GE,SB,P169,N7,KADAMAIAN,19437,0,0,0,0,0,0,0,0,0,542,11248,130,0
IND,MAIDOM @ PAUL B PANSAI,1844,0,0,2004-GE,2004,GE,SB,P169,N7,KADAMAIAN,19437,0,0,0,0,0,0,0,0,0,542,11248,130,0
IND,DAIBI B MANDADI,1652,0,0,2004-GE,2004,GE,SB,P169,N7,KADAMAIAN,19437,0,0,0,0,0,0,0,0,0,542,11248,130,0
IND,JOHNNY @ LYON B GILONG,256,0,0,2004-GE,2004,GE,SB,P169,N7,KADAMAIAN,19437,0,0,0,0,0,0,0,0,0,542,11248,130,0
SETIA,SABAGANG @ HANDRY B RUMPIT,171,0,0,2004-GE,2004,GE,SB,P169,N7,KADAMAIAN,19437,0,0,0,0,0,0,0,0,0,542,11248,130,0
BN,SALLEH SAID KERUAK,8280,0,4298,2020-SABAH2020,2020,SABAH2020,SB,P169,N10,USUKAN,16883,0,5,0,0.2,8%,9,0,0,0,0,75.12%,0,0
WARISAN,CIKGU ABDUL BAHKRIN BIN MOHD YUSOF,3982,0,0,2020-SABAH2020,2020,SABAH2020,SB,P169,N10,USUKAN,16883,0,5,0,0.2,8%,9,0,0,0,0,75.12%,0,0
PCS,DATU MOHD NAZARUDDIN 13 BIN DATU TIGA BELAS,421,0,0,2020-SABAH2020,2020,SABAH2020,SB,P169,N10,USUKAN,16883,0,5,0,0.2,8%,9,0,0,0,0,75.12%,0,0
